comment_text,label
"What makes these Trump-hating Anti-Fa, 'anti-protesters' so anti-fascist? They have been acting just like violent fascists for years, even threatening the people of Canada and burning police cars at the G20. Why would any community black or white put up with them, even if police stand down for them?",1
"Caviar Emptor, does it bother you that people laugh about how you vote ""agree"" to your own posts?",0
"Colin Powell used a private email server and so did Condoleezza Rice when they were Secretary of State.  So if Clinton asked Powell what HE did - that would be what he told her.  

Is it really surprising that Clinton would want to protect her Privacy?

When she was First Lady to President Bill Clinton the House Republicans tried to punish her and also the President for opposing them through the use of a Special Persecutor investigating their Whitewater Real Estate dealings.  When NOTHING improper could be found - the Muck-Suckers found a bitter Linda Tripp to Rat Out a poor Intern that had told her she had 'scored' a BJ off the President and had kept a Stained Blue Dress as a Souvenir.",0
More false news.  President Trumps wife is currently moving into the White House.  She and her son were waiting for Baron's school year to end.,0
Mapk96 - Intently breaking the law is criminal behavior...,0
"Chicago? Philly? Fahgeddaboudditt. Too many violent Popos. Need a city where Bezos can build a new cargo airport for his coming fleet of 747 cargo planes bigger than Fedex and UPS. Needs to be centrally located in the country, clean air and water, responsible politicians who share his political attitudes which probably is liberal and pro-immigrant. A city where you can raise your children safely with excellent schools and colleges majoring in aeronautics, business, marketing, public health, medicine, law, criminal law, engineering, and such for his new race of smart Americans. Jeff Bezos has big ideas. He is a super GENIUS. I would pick Northern California maybe above San Francisco out in the green hills. Cooler weather, quieter, and a happier place close to his beloved Seattle. Already lots of educated people in California. Stanford is the Harvard of the West. Also got CIT, UCLA, USC, and  the Culinary Institute of AmerThis guy's going to build a super luxurious home with an airport.",0
"""That's if Steve Bannon doesn't have Trump assassinated ...""
And you were doing so well up until you suddenly veered off course.
The party of No deserves what they get, but don't become like the people you don't like.",0
"No
Worse
He was driving while black in Quebec",1
I'm an American and I was watching football long before 1978. They've never been my team and their claim to be 'America's Team' reeks of texan self promotion and self importance. If BS were white texans wouldn't need to come here to ski.,1
A former mayor of Portland has sex with a 17 year old campaign aid.  Did anything happen to him?  Of course not.,0
